"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dalorex: A Data-Local Program Execution and Architecture for Memory-bound Applications","M. Orenes-Vera; E. Tureci; D. Wentzlaff; M. Martonosi","Princeton University Princeton, New Jersey, USA; Princeton University Princeton, New Jersey, USA; Princeton University Princeton, New Jersey, USA; Princeton University Princeton, New Jersey, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","718","730","Applications with low data reuse and frequent irregular memory accesses, such as graph or sparse linear algebra workloads, fail to scale well due to memory bottlenecks and poor core utilization. While prior work with prefetching, decoupling, or pipelining can mitigate memory latency and improve core utilization, memory bottlenecks persist due to limited off-chip bandwidth. Approaches doing processing in-memory (PIM) with Hybrid Memory Cube (HMC) overcome bandwidth limitations but fail to achieve high core utilization due to poor task scheduling and synchronization overheads. Moreover, the high memory-per-core ratio available with HMC limits strong scaling.We introduce Dalorex, a hardware-software co-design that achieves high parallelism and energy efficiency, demonstrating strong scaling with >16,000 cores when processing graph and sparse linear algebra workloads. Over the prior work in PIM, both using 256 cores, Dalorex improves performance and energy consumption by two orders of magnitude through (1) a tile-based distributed-memory architecture where each processing tile holds an equal amount of data, and all memory operations are local; (2) a task-based parallel programming model where tasks are executed by the processing unit that is co-located with the target data; (3) a network design optimized for irregular traffic, where all communication is one-way, and messages do not contain routing metadata; (4) novel traffic-aware task scheduling hardware that maintains high core utilization; and (5) a data-placement strategy that improves work balance.This work proposes architectural and software innovations to provide the greatest scalability to date for running graph algorithms while still being programmable for other domains.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071089","Air Force Research Laboratory; Advanced Research Projects Agency; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071089","Distributed;scalable;parallel;data-local;near-memory;architecture;sparse;graph;NoC;network;bandwidth","Technological innovation;Software algorithms;Distributed databases;Linear algebra;Bandwidth;Energy efficiency;Software","","14","","76","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"HyQSAT: A Hybrid Approach for 3-SAT Problems by Integrating Quantum Annealer with CDCL","S. Tan; M. Yu; A. Python; Y. Shang; T. Li; L. Lu; J. Yin","Zhejiang University, P.R. China; Zhejiang University, P.R. China; Zhejiang University, P.R. China; Zhejiang University, P.R. China; Zhejiang University, P.R. China; Zhejiang University, P.R. China; Zhejiang University, P.R. China",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","731","744","Propositional satisfiability problem (SAT) is represented in a conjunctive normal form with multiple clauses, which is an important non-deterministic polynomial-time (NP) complete problem that plays a major role in various applications including artificial intelligence, graph colouring, and circuit analysis. Quantum annealing (QA) is a promising methodology for solving complex SAT problems by exploiting the parallelism of quantum entanglement, where the SAT variables are embedded to the qubits. However, the long embedding time fundamentally limits existing QA-based methods, leading to inefficient hardware implementation and poor scalability.In this paper, we propose HyQSAT, a hybrid approach that integrates QA with the classical Conflict-Driven Clause Learning (CDCL) algorithm to enable end-to-end acceleration for solving SAT problems. Instead of embedding all clauses to QA hardware, we quantitatively estimate the conflict frequency of clauses and apply breadth-first traversal to choose their embedding order. We also consider the hardware topology to maximize the utilization of physical qubits in embedding to QA hardware. Besides, we adjust the embedding coefficients to improve the computation accuracy under qubit noise. Finally, we present how to interpret the satisfaction probability based on QA energy distribution and use this information to guide the CDCL search. Our experiments demonstrate that HyQSAT can effectively support larger-scale SAT problems that are beyond the capability of existing QA approaches, achieve up to 12.62X end-to-end speedup using D-Wave 2000Q compared to the classic CDCL algorithm on Intel E5 CPU, and considerably reduce the QA embedding time from 17.2s to 15.7µs compared to the D-Wave Minorminer algorithm [11].","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071022","National Natural Science Foundation of China; Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071022","","Annealing;Quantum entanglement;Qubit;Computer architecture;Parallel processing;Quantum annealing;Hardware","","8","","81","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Duet: Creating Harmony between Processors and Embedded FPGAs","A. Li; A. Ning; D. Wentzlaff","Princeton University, Princeton, NJ, USA; Princeton University, Princeton, NJ, USA; Princeton University, Princeton, NJ, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","745","758","The demise of Moore’s Law has led to the rise of hardware acceleration. However, the focus on accelerating stable algorithms in their entirety neglects the abundant fine-grained acceleration opportunities available in broader domains and squanders host processors’ compute power.This paper presents Duet, a scalable, manycore-FPGA architecture that promotes embedded FPGAs (eFPGA) to be equal peers with processors through non-intrusive, bi-directionally cache-coherent integration. In contrast to existing CPU-FPGA hybrid systems in which the processors play a supportive role, Duet unleashes the full potential of both the processors and the eFPGAs with two classes of post-fabrication enhancements: fine-grained acceleration, which partitions an application into small tasks and offloads the frequently-invoked, compute-intensive ones onto various small accelerators, leveraging the processors to handle dynamic control flow and less accelerable tasks; hardware augmentation, which employs eFPGA-emulated hardware widgets to improve processor efficiency or mitigate software overheads in certain execution models.An RTL-level implementation of Duet is developed to evaluate the architecture with high fidelity. Experiments using synthetic benchmarks show that Duet can reduce the processor-accelerator communication latency by up to 82% and increase the bandwidth by up to 9.5x. The RTL implementation is further evaluated with seven application benchmarks, achieving 1.5-24.9x speedup.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070989","Defense Advanced Research Projects Agency; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070989","","Program processors;Computer architecture;Bandwidth;Benchmark testing;Software;Registers;Task analysis","","5","","60","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Co-Designed Architectures for Modular Superconducting Quantum Computers","E. McKinney; M. Xia; C. Zhou; P. Lu; M. Hatridge; A. K. Jones","Department of Electrical and Computer Engineering, University of Pittsburgh; Department of Physics and Astronomy, University of Pittsburgh; Department of Physics and Astronomy, University of Pittsburgh; Department of Physics and Astronomy, University of Pittsburgh; Department of Physics and Astronomy, University of Pittsburgh; Department of Electrical and Computer Engineering, University of Pittsburgh",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","759","772","Noisy, Intermediate Scale Quantum (NISQ) computers have reached the point where they can show the potential for quantum advantage over classical computing. Unfortunately, NISQ machines introduce sufficient noise that even for moderate size quantum circuits the results can be unreliable. We propose a collaboratively designed superconducting quantum computer using a Superconducting Nonlinear Asymmetric Inductive eLement (SNAIL) modulator. The SNAIL modulator is designed by considering both the ideal fundamental qubit gate operation while maximizing the qubit coupling capabilities. First, the SNAIL natively implements $\sqrt[n]{{{\text{iSWAP}}}}$ gates realized through proportionally scaled pulse lengths. This naturally includes $\sqrt {{\text{iSWAP}}} $, which provides an advantage over CNOT as a basis gate. Second, the SNAIL enables high-degree couplings that allow rich and highly parallel qubit connection topologies without suffering from frequency crowding. Building on our previously demonstrated SNAIL-based quantum state router we propose a quantum 4-ary tree and a hypercube inspired corral built from interconnected quantum modules. We compare their advantage in data movement based on necessary SWAP gates to the traditional lattice and heavy-hex lattice used in latest commercial quantum computers. We demonstrate the co-design advantage of our SNAIL-based machine with $\sqrt {{\text{iSWAP}}} $ basis gates and rich topologies against CNOT/heavy-hex and FSIM/lattice for 16-20 qubit and extrapolated designs circa 80 qubit architectures. We compare total circuit time and total gate count to understand fidelity for systems dominated by decoherence and control imperfections, respectively. Finally, we provide a gate duration sensitivity study on further decreasing the SNAIL pulse length to realize $\sqrt[n]{{{\text{iSWAP}}}}$ qubit systems to reduce decoherence times.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071036","U.S. Department of Energy; Office of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071036","","Computers;Couplings;Qubit;Modulation;Lattices;Computer architecture;Logic gates","","5","","50","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"A Pulse Generation Framework with Augmented Program-aware Basis Gates and Criticality Analysis","Y. Chen; Y. Jin; F. Hua; A. Hayes; A. Li; Y. Shi; E. Z. Zhang",Rutgers University; Rutgers University; Rutgers University; Rutgers University; Pacific Northwest National Laboratory; Amazon Braket; Rutgers University,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","773","786","Near-term intermediate-scale quantum (NISQ) devices are subject to considerable noise and short coherence time. Consequently, it is critical to minimize circuit execution latency and improve fidelity. Traditionally, each basis gate of a transpiled circuit is decoded into a fixed episode of the device control pulses. Recent studies investigate the merged pulse generation method for customized gates through quantum optimal control (QOC). In this work, we propose PAQOC, a novel QOC framework that can (i) exploit an augmented program-aware (APA) basis gate set for the tradeoff between compilation time and circuit performance, (ii) prune the search space based on a criticality-centric analytical model and experiment observations we learned from 150 benchmarks. Evaluations using seventeen applications show that PAQOC can achieve an average 54% reduction of the circuit latency, on average 43% reduction in compilation overhead, and a 1.27× improvement in fidelity. PAQOC is available on GitHub1.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070990","U.S. Department of Energy; Office of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070990","","Circuit optimization;Program processors;Databases;Optimal control;Transforms;Computer architecture;Logic gates","","7","","55","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"The Imitation Game: Leveraging CopyCats for Robust Native Gate Selection in NISQ Programs","P. Das; E. Kessler; Y. Shi","Georgia Institute of Technology, Atlanta, USA; Amazon Braket (AWS), New York, USA; Amazon Braket (AWS), New York, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","787","801","Quantum programs are written in high-level languages, whereas quantum hardware can only execute low-level native gates. To run programs on quantum systems, each high- level instruction must be decomposed into native gates. This process is called gate nativization and is performed by the compiler. Recent quantum computers support a richer native gate set to reduce crosstalk by tackling frequency crowding and enable compilers to generate quantum executables with fewer native gates. On these systems, any two-qubit CNOT instruction can be decomposed using more than a single two-qubit native gate. For example, a CNOT can be decomposed using either XY, CPHASE, or CZ native gates on Rigetti machines. Unfortunately, two-qubit native gates have high-error rates and exhibit temporal and spatial variations, which limits the success-rate of quantum programs. Therefore, identifying the native gate that maximizes the success-rate of each CNOT operation in a program is crucial.Our experiments on Rigetti machines show that noise-adaptive gate nativization to select the native gate with the highest fidelity for each CNOT operation is often sub-optimal at the application level. This is because the performance of such nativization heavily depends on the correctness of the device calibration data which only provides the average gate fidelities and may not accurately capture the error trends specific to the qubit state space of a program. Moreover, the calibration data may go stale due to device drifts going undetected. To overcome these limitations, we propose Application-specific Native Gate Selection (ANGEL). ANGEL designs a CopyCat that imitates a given program but has a known solution. Then, ANGEL employs the CopyCat to test different combinations of native gates and learn the optimal combination, which is then used to nativize the given program. To avoid an exponential search, ANGEL uses a divide-and-conquer- based localized search, the complexity of which scales linear with the number of device links used by the program. Our evaluations on Rigetti Aspen-11 show that ANGEL improves the success-rate of programs by 1.40x on average and by up-to 2x.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071025","Quantum;Gate nativization;NISQ Compilation","Computers;Performance evaluation;Quantum system;Qubit;Logic gates;Market research;Hardware","","9","","132","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"eNODE: Energy-Efficient and Low-Latency Edge Inference and Training of Neural ODEs","J. Zhu; Y. Tao; Z. Zhang","University of Michigan, Ann Arbor, Ann Arbor, Michigan, USA; University of Michigan, Ann Arbor, Ann Arbor, Michigan, USA; University of Michigan, Ann Arbor, Ann Arbor, Michigan, USA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","802","813","Neural ordinary differential equations (NODEs) provide better modeling performance with smaller amount of model parameters in many tasks by embedding neural networks (NNs) in ordinary differential equations (ODEs). They have been shown to outperform in representing continuous-time data and learning dynamic systems, and are promising for on-device inference and training. However, an edge device is limited by area and energy budget, and real-time operations have a tight latency requirement. State-of-the-art NN accelerators are not optimized for the area- and power-hungry memory storage and access for NODE inference and training, and lack the flexibility to incorporate dynamic latency reduction techniques. We present eNODE by architecture-algorithm co-design to achieve efficient and fast inference and training of NODEs. eNODE adopts compact-size depth-first integration and depth-first training for higher energy efficiency. Through function reuse, packetized processing and a unified NN core design, the efficiency of eNODE’s depth-first processing is further enhanced. We propose algorithm innovations, including slope-adaptive stepsize search and priority processing with early stop, to substantially shorten the latency. A hardware prototype is synthesized in a 28 nm CMOS technology for evaluation and benchmarking. eNODE demonstrates up to 6.59× better energy efficiency, 2.38× higher speed, and better area scalability over a SIMD ASIC baseline.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070935","","Training;Memory management;Prototypes;Artificial neural networks;Ordinary differential equations;Energy efficiency;Real-time systems","","2","","34","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"SpecFaaS: Accelerating Serverless Applications with Speculative Function Execution","J. Stojkovic; T. Xu; H. Franke; J. Torrellas",University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign; University of Illinois at Urbana-Champaign,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","814","827","Serverless computing has emerged as a popular cloud computing paradigm. Serverless environments are convenient to users and efficient for cloud providers. However, they can induce substantial application execution overheads, especially in applications with many functions.In this paper, we propose to accelerate serverless applications with a novel approach based on software-supported speculative execution of functions. Our proposal is termed Speculative Function-as-a-Service (SpecFaaS). It is inspired by out-of-order execution in modern processors, and is grounded in a characterization analysis of FaaS applications. In SpecFaaS, functions in an application are executed early, speculatively, before their control and data dependences are resolved. Control dependences are predicted like in pipeline branch prediction, and data dependences are speculatively satisfied with memoization. With this support, the execution of downstream functions is overlapped with that of upstream functions, substantially reducing the end-to-end execution time of applications. We prototype SpecFaaS on Apache OpenWhisk, an open-source serverless computing platform. For a set of applications in a warmed-up environment, SpecFaaS attains an average speedup of 4.6×. Further, on average, the application throughput increases by 3.9× and the tail latency decreases by 58.7%.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071120","Cloud computing;Serverless computing;Function-as-a-Service","Out of order;Program processors;Pipelines;Serverless computing;Prototypes;Tail;Computer architecture","","10","","87","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"MoCA: Memory-Centric, Adaptive Execution for Multi-Tenant Deep Neural Networks","S. Kim; H. Genc; V. V. Nikiforov; K. Asanović; B. Nikolić; Y. S. Shao","University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","828","841","Driven by the wide adoption of deep neural networks (DNNs) across different application domains, multi-tenancy execution, where multiple DNNs are deployed simultaneously on the same hardware, has been proposed to satisfy the latency requirements of different applications while improving the overall system utilization. However, multi-tenancy execution could lead to undesired system-level resource contention, causing quality-of-service (QoS) degradation for latency-critical applications.To address this challenge, we propose MoCA1, an adaptive multi-tenancy system for DNN accelerators. Unlike existing solutions that focus on compute resource partition, MoCA dynamically manages shared memory resources of co-located applications to meet their QoS targets. Specifically, MoCA leverages the regularities in both DNN operators and accelerators to dynamically modulate memory access rates based on their latency targets and user-defined priorities so that co-located applications get the resources they demand without significantly starving their co-runners. We demonstrate that MoCA improves the satisfaction rate of the service level agreement (SLA) up to 3.9× (1.8× average), system throughput by 2.3× (1.7× average), and fairness by 1.3× (1.2× average), compared to prior work.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071035","","Deep learning;Degradation;Adaptive systems;Neural networks;Accelerator architectures;Quality of service;Throughput","","20","","53","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Know Your Enemy To Save Cloud Energy: Energy-Performance Characterization of Machine Learning Serving","J. Yu; J. Kim; E. Seo","Dept. of Computer Science and Engineering, Sungkyunkwan University; Dept. of Computer Science and Engineering, Sungkyunkwan University; Dept. of Computer Science and Engineering, Sungkyunkwan University",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","842","854","The proportion of machine learning (ML) inference in modern cloud workloads is rapidly increasing, and graphic processing units (GPUs) are the most preferred computational accelerators for it. The massively parallel computing capability of GPUs is well-suited to the inference workloads but consumes more power than conventional CPUs. Therefore, GPU servers contribute significantly to the total power consumption of a data center. However, despite their heavy power consumption, GPU power management in cloud-scale has not yet been actively researched. In this paper, we reveal three findings about energy efficiency of ML inference clusters in the cloud. ❶ GPUs of different architectures have comparative advantages in energy efficiency to each other for a set of ML models. ❷ The energy efficiency of a GPU set may significantly vary depending on the number of active GPUs and their clock frequencies even when producing the same level of throughput. ❸ The service level objective(SLO)-blind dynamic voltage and frequency scaling (DVFS) driver of commercial GPUs maintain an immoderately high clock frequency. Based on these implications, we propose a hierarchical GPU resource management approach for cloud-scale inference services. The proposed approach consists of energy-aware cluster allocation, intra-cluster node scaling, intra-node GPU scaling and GPU clock scaling schemes considering the inference service architecture hierarchy. We evaluated our approach with its prototype implementation and cloud-scale simulation. The evaluation with real-world traces showed that the proposed schemes can save up to 28.3% of the cloud-scale energy consumption when serving five ML models with 105 servers having three different kinds of GPUs.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070943","National Research Foundation of Korea; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070943","","Energy consumption;Power demand;Graphics processing units;Prototypes;Computer architecture;Machine learning;Energy efficiency","","5","","58","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Adrias: Interference-Aware Memory Orchestration for Disaggregated Cloud Infrastructures","D. Masouros; C. Pinto; M. Gazzetti; S. Xydis; D. Soudris","Microprocessors and Digital Systems Laboratory, School of Electrical and Computer Engineering National Technical University of Athens, Greece; IBM Research Europe, Dublin, Ireland; IBM Research Europe, Dublin, Ireland; Microprocessors and Digital Systems Laboratory, School of Electrical and Computer Engineering National Technical University of Athens, Greece; Microprocessors and Digital Systems Laboratory, School of Electrical and Computer Engineering National Technical University of Athens, Greece",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","855","869","Workload co-location has become the de-facto approach for hosting applications in Cloud environments, leading, however, to interference and fragmentation in shared resources of the system. To this end, hardware disaggregation is introduced as a novel paradigm, that allows fine-grained tailoring of cloud resources to the characteristics of the deployed applications. Towards the realization of hardware disaggregated clouds, novel orchestration frameworks must provide additional knobs to manage the increased scheduling complexity.We present Adrias, a memory orchestration framework for disaggregated cloud systems. Adrias exploits information from low-level performance events and applies deep learning techniques to effectively predict the system state and performance of arriving workloads on memory disaggregated systems, thus, driving cognitive scheduling between local and remote memory allocation modes. We evaluate Adrias on a state-of-art disaggregated testbed and show that it achieves 0.99 and 0.942 R2 score for system state and application’s performance prediction on average respectively. Moreover, Adrias manages to effectively utilize disaggregated memory, by offloading almost 1/3 of deployed applications with less than 15% performance overhead compared to a conventional local memory scheduling, while clearly outperforms naive scheduling approaches (random and round-robin), by providing up to ×2 better performance.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070939","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070939","Memory disaggregation;Data placement;Deep Learning;Cloud Infrastructures;Orchestration;Interference","Deep learning;Memory management;Interference;Hardware;Resource management","","3","","97","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"Poseidon: Practical Homomorphic Encryption Accelerator","Y. Yang; H. Zhang; S. Fan; H. Lu; M. Zhang; X. Li","State Key Laboratory of Computer Architecture, Institute of Computing Technology, CAS, Beijing, China; State Key Laboratory of Computer Architecture, Institute of Computing Technology, CAS, Beijing, China; State Key Laboratory of Information Security, Institute of Information Engineering, CAS, Beijing, China; State Key Laboratory of Computer Architecture, Institute of Computing Technology, CAS, Beijing, China; State Key Laboratory of Information Security, Institute of Information Engineering, CAS, Beijing, China; State Key Laboratory of Computer Architecture, Institute of Computing Technology, CAS, Beijing, China",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","870","881","With the development of the important solution for privacy computing, the explosion of data size and computing intensity in Fully Homomorphic Encryption (FHE) has brought enormous challenges to the hardware design. In this paper, we propose a practical FHE accelerator - ""Poseidon"", which focuses on improving the hardware resource and bandwidth consumption. Poseidon supports complex FHE operations like Bootstrapping, Keyswitch, Rotation and so on, under limited FPGA resources. It refines these operations by abstracting five key operators: Modular Addition (MA), Modular Multiplication (MM), Number Theoretic Transformation (NTT), Automorphsim and Shared Barret Reduction (SBT). These operators are combined and reused to implement higher-level FHE operations. To utilize the FPGA resources more efficiently and improve the parallelism, we adopt the radix-based NTT algorithm and propose HFAuto, an optimized automorphism implementation suitable for FPGA. Then, we design the hardware accelerator based on the optimized key operators and HBM to maximize computational efficiency. We evaluate Poseidon with four domain-specific FHE benchmarks on Xilinx Alveo U280 FPGA. Empirical results show that the efficient reuse of the operator cores and on-chip storage enables superior performance compared with the state-of-the-art GPU, FPGA and accelerator ASICs. We highlight the following results: (1) up to 370× speedup over CPU for the basic operations of FHE; (2) up to 1300×/52× speedup over CPU and the FPGA solution for the key operators; (3) up to 10.6×/8.7× speedup over GPU and the ASIC solution for the FHE benchmark.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070984","National Natural Science Foundation of China; Chinese Academy of Sciences; Youth Innovation Promotion Association; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070984","","Data privacy;Graphics processing units;Bandwidth;Benchmark testing;Parallel processing;Explosions;System-on-chip","","52","","42","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"FAB: An FPGA-based Accelerator for Bootstrappable Fully Homomorphic Encryption","R. Agrawal; L. de Castro; G. Yang; C. Juvekar; R. Yazicigil; A. Chandrakasan; V. Vaikuntanathan; A. Joshi","Boston University, Boston, MA; MIT, Cambridge, MA, USA; Boston University, Boston, MA; Analog Devices, Boston, MA, USA; Boston University, Boston, MA; MIT, Cambridge, MA, USA; MIT, Cambridge, MA, USA; Boston University, Boston, MA",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","882","895","Fully Homomorphic Encryption (FHE) offers protection to private data on third-party cloud servers by allowing computations on the data in encrypted form. To support general-purpose encrypted computations, all existing FHE schemes require an expensive operation known as ""bootstrapping"". Unfortunately, the computation cost and the memory bandwidth required for bootstrapping add significant overhead to FHE-based computations, limiting the practical use of FHE.In this work, we propose FAB, an FPGA-based accelerator for bootstrappable FHE. Prior FPGA-based FHE accelerators have proposed hardware acceleration of basic FHE primitives for impractical parameter sets without support for bootstrapping. FAB, for the first time ever, accelerates bootstrapping (along with basic FHE primitives) on an FPGA for a secure and practical parameter set. The key contribution of this work is the architecture of a balanced FAB design, which is not memory bound. In our design, we leverage recent algorithms for bootstrapping while being cognizant of the compute and memory constraints of our FPGA. In addition, we use a minimal number of functional units for computing, operate at a low frequency, leverage high data rates to and from main memory, utilize the limited on-chip memory effectively, and perform careful operation scheduling.We evaluate FAB using a single Xilinx Alveo U280 FPGA and by scaling it to a multi-FPGA system consisting of eight such FPGAs. For bootstrapping a fully-packed ciphertext, while operating at 300MHz, FAB outperforms existing state-of-the-art CPU and GPU implementations by 213× and 1.5× respectively. Our target FHE application is training a logistic regression model over encrypted data. For logistic regression model training scaled to 8 FPGAs on the cloud, FAB outperforms a CPU and GPU by 456× and 9.5× respectively, providing practical performance at a fraction of the ASIC design cost.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070953","","Training;Costs;Memory management;Graphics processing units;Bandwidth;System-on-chip;Cryptography","","83","","56","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"FxHENN: FPGA-based acceleration framework for homomorphic encrypted CNN inference","Y. Zhu; X. Wang; L. Ju; S. Guo","Key Laboratory of Cryptologic Technology and Information Security, Ministry of Education, Shandong University; Key Laboratory of Cryptologic Technology and Information Security, Ministry of Education, Shandong University; School of Cyber Science and Technology, Shandong University, Qingdao, China; Key Laboratory of Cryptologic Technology and Information Security, Ministry of Education, Shandong University",2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","896","907","Fully homomorphic encryption (FHE) is a promising data privacy solution for machine learning, which allows the inference to be performed with encrypted data. However, it typically leads to 5-6 orders of magnitude higher computation and storage overhead. This paper proposes the first full-fledged FPGA acceleration framework for FHE-based convolution neural network (HE-CNN) inference. We then design parameterized HE operation modules with intra- and inter- HE-CNN layer resource management based on FPGA high-level synthesis (HLS) design flow. With sophisticated resource and performance modeling of the HE operation modules, the proposed FxHENN framework automatically performs design space exploration to determine the optimized resource provisioning and generates the accelerator circuit for a given HE-CNN model on a target FPGA device. Compared with the state-of-the-art CPU-based HE-CNN inference solution, FxHENN achieves up to 13.49X speedup of inference latency, and 1187.12X energy efficiency. Meanwhile, given this is the first attempt in the literature on FPGA acceleration of fullfledged non-interactive HE-CNN inference, our results obtained on low-power FPGA devices demonstrate HE-CNN inference for edge and embedded computing is practical.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071133","fully homomorphic encryption;convolution neural network;FPGA acceleration;high-level synthesis;design space exploration","Performance evaluation;Data privacy;Computational modeling;Memory management;Space exploration;System-on-chip;Resource management","","22","","28","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
"D-Shield: Enabling Processor-side Encryption and Integrity Verification for Secure NVMe Drives","M. H. I. Chowdhuryy; M. Jung; F. Yao; A. Awad",University of Central Florida; KAIST; University of Central Florida; North Carolina State University,2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA),"24 Mar 2023","2023","","","908","921","Ensuring the confidentiality and integrity of data stored in storage disks is essential to protect users’ sensitive and private data. Recent developments of hardware-based attacks have motivated the need to secure storage data not only at rest but also in transit. Unfortunately, existing techniques such as software-based disk encryption and hardware-based self-encrypting disks fail to offer such comprehensive protection in today’s adversarial settings. With the advances of NVMe SSDs promising ultralow I/O latencies and high parallelism, architecting a storage subsystem that ensures the security of data storage in fast disks without adversely sacrificing their performance is critical.In this paper, we present D-Shield, a processor-side secure framework to holistically protect NVMe storage data confidentiality and integrity with low overheads. D-Shield integrates a novel DMA Interception Engine that allows the processor to perform security metadata maintenance and data protection without any modification to the NVMe protocol and NVMe disks. We further propose optimized D-Shield schemes that minimize decryption/re-encryption overheads for data transfer crossing security domains and utilize efficient in-memory caching of storage metadata to further boost system performance. We implement D-Shield prototypes and evaluate their efficacy using a set of synthetic and real-world benchmarks. Our results show that D-Shield can introduce up to 17× speedup for I/O intensive workloads compared to software-based protection schemes. For server-class database and graph applications, D-Shield achieves up to 96% higher throughput over software-based encryption and integrity checking mechanisms, while providing strong security guarantee against off-chip storage attacks. Meanwhile, D-Shield shows only 6% overhead on effective performance on real-world workloads and has modest in-storage metadata overhead and on-chip hardware cost.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10070924","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10070924","","Protocols;System performance;Data protection;Metadata;Throughput;Hardware;Encryption","","4","","72","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
