"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The runahead network-on-chip","Z. Li; J. S. Miguel; N. E. Jerger",University of Toronto; University of Toronto; University of Toronto,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","333","344","With increasing core counts and higher memory demands from applications, it is imperative that networks-on-chip (NoCs) provide low-latency, power-efficient communication. Conventional NoCs tend to be over-provisioned for worst-case bandwidth demands leading to ineffective use of network resources and significant power inefficiency; average channel utilization is typically less than 5% in real-world applications. In terms of performance, low-latency techniques often introduce power and area overheads and incur significant complexity in the router microarchitecture. We find that both low latency and power efficiency are possible by relaxing the constraint of lossless communication. This is inspired from internetworking where best effort delivery is commonplace. We propose the Runahead NoC, a lightweight, lossy network that provides single-cycle hops. Allowing for lossy delivery enables an extremely simple bufferless router microarchitecture that performs routing and arbitration within the same cycle as link traversal. The Runahead NoC operates either as a power-saver that is integrated into an existing conventional NoC to improve power efficiency, or as an accelerator that is added on top to provide ultra-low latency communication for select packets. On a range of PAR-SEC and SPLASH-2 workloads, we find that the Runahead NoC reduces power consumption by 1.81 as a power-saver and improves runtime and packet latency by 1.08× and 1.66× as an accelerator.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446076","","Ports (Computers);Routing;Complexity theory;Power demand;Turning;System-on-chip;Bandwidth","","25","","46","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Towards high performance paged memory for GPUs","T. Zheng; D. Nellans; A. Zulfiqar; M. Stephenson; S. W. Keckler",NVIDIA; NVIDIA; NVIDIA; NVIDIA; NVIDIA,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","345","357","Despite industrial investment in both on-die GPUs and next generation interconnects, the highest performing parallel accelerators shipping today continue to be discrete GPUs. Connected via PCIe, these GPUs utilize their own privately managed physical memory that is optimized for high bandwidth. These separate memories force GPU programmers to manage the movement of data between the CPU and GPU, in addition to the on-chip GPU memory hierarchy. To simplify this process, GPU vendors are developing software runtimes that automatically page memory in and out of the GPU on-demand, reducing programmer effort and enabling computation across datasets that exceed the GPU memory capacity. Because this memory migration occurs over a high latency and low bandwidth link (compared to GPU memory), these software runtimes may result in significant performance penalties. In this work, we explore the features needed in GPU hardware and software to close the performance gap of GPU paged memory versus legacy programmer directed memory management. Without modifying the GPU execution pipeline, we show it is possible to largely hide the performance overheads of GPU paged memory, converting an average 2× slowdown into a 12% speedup when compared to programmer directed transfers. Additionally, we examine the performance impact that GPU memory oversubscription has on application run times, enabling application designers to make informed decisions on how to shard their datasets across hosts and GPU instances.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446077","","Graphics processing units;Kernel;Bandwidth;Runtime;Memory management;Programming","","95","1","50","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Simultaneous Multikernel GPU: Multi-tasking throughput processors via fine-grained sharing","Z. Wang; J. Yang; R. Melhem; B. Childers; Y. Zhang; M. Guo","Department of Coumuter Science, Shanghai Jiao Tong University, P.R. China; Electrical and Computer Engineering Department, Department of Coumuter Science; Department of Coumuter Science, Shanghai Jiao Tong University, P.R. China; Department of Coumuter Science, Shanghai Jiao Tong University, P.R. China; Department of Coumuter Science, University of Pittsburgh, U.S.A.; Electrical and Computer Engineering Department, Department of Coumuter Science",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","358","369","Studies show that non-graphics programs can be less optimized for the GPU hardware, leading to significant resource under-utilization. Sharing the GPU among multiple programs can effectively improve utilization, which is particularly attractive to systems where many applications require access to the GPU (e.g., cloud computing). However, current GPUs lack proper architecture features to support sharing. Initial attempts are preliminary: They either provide only static sharing, which requires recompilation or code transformation, or they do not effectively improve GPU resource utilization. We propose Simultaneous Multikernel (SMK), a fine-grain dynamic sharing mechanism, that fully utilizes resources within a streaming multiprocessor by exploiting heterogeneity of different kernels. We propose several resource allocation strategies to improve system throughput while maintaining fairness. Our evaluation shows that for shared workloads with complementary resource occupancy, SMK improves GPU throughput by 52% over non-shared execution and 17% over a state-of-the-art design.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446078","","Kernel;Graphics processing units;Context;Instruction sets;Switches;Throughput;Hardware","","132","","27","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"iPAWS: Instruction-issue pattern-based adaptive warp scheduling for GPGPUs","M. Lee; G. Kim; J. Kim; W. Seo; Y. Cho; S. Ryu","KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; KAIST, Daejeon, Korea; Samsung Electronics, Giheung, Korea; Samsung Electronics, Giheung, Korea; Samsung Electronics, Giheung, Korea",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","370","381","Thread or warp scheduling in GPGPUs has been shown to have a significant impact on overall performance. Recently proposed warp schedulers have been based on a greedy warp scheduler where some warps are prioritized over other warps. However, a single warp scheduling policy does not necessarily provide good performance across all types of workloads; in particular, we show that greedy warp schedulers are not necessarily optimal for workloads with inter-warp locality while a simple round-robin warp scheduler provides better performance. Thus, we argue that instead of single, static warp scheduling, an adaptive warp scheduler that dynamically changes the warp scheduler based on the workload characteristics should be leveraged. In this work, we propose an instruction-issue pattern-based adaptive warp scheduler (iPAWS) that dynamically adapts between a greedy warp scheduler and a fair, round-robin scheduler. We exploit the observation that workloads that favor a greedy warp scheduler will have an instruction-issue pattern that is biased towards some warps while workloads that favor a fair, round-robin warp scheduler will tend to issue instructions across all of the warps. Our evaluations show that iPAWS is able to adapt to the more optimal warp scheduler dynamically and achieve performance that is within a few percent of the statically determined, more optimal warp scheduler. We also show that iPAWS can be extended to other warp schedulers, including the cache-conscious wavefront scheduling (CCWS) and Memory Aware Scheduling and Cache Access Re-execution (MASCAR) to exploit the benefits of other warp schedulers while still providing adaptivity in warp scheduling.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446079","","Radio frequency;Computational fluid dynamics;Adaptive scheduling;Instruction sets;Computer architecture;Random access memory;Processor scheduling","","22","","26","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Lattice priority scheduling: Low-overhead timing-channel protection for a shared memory controller","A. Ferraiuolo; Y. Wang; D. Zhang; A. C. Myers; G. E. Suh","Cornell University, Ithaca, NY, USA; Cornell University, Ithaca, NY, USA; Penn State University, University Park, PA; Cornell University, Ithaca, NY, USA; Cornell University, Ithaca, NY, USA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","382","393","Computer hardware is increasingly shared by distrusting parties in platforms such as commercial clouds and web servers. Though hardware sharing is critical for performance and efficiency, this sharing creates timing-channel vulnerabilities in hardware components such as memory controllers and shared memory. Past work on timing-channel protection for memory controllers assumes all parties are mutually distrusting and require timing-channel protection. This assumption limits the capability of the memory controller to allocate resources effectively, and causes severe performance penalties. Further, the assumption that all entities are mutually distrusting is often a poor fit for the security needs of real systems. Often, some entities do not require timing-channel protection or trust others with information. We propose lattice priority scheduling (LPS), a secure memory scheduling algorithm that improves performance by more precisely meeting the target system's security requirements, expressed as a lattice policy. We evaluate LPS in a simulated 8-core microprocessor. Compared to prior solutions [34], lattice priority scheduling improves system throughput by over 30% on average and by up to 84% for some workloads.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446080","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446080","","Timing;Security;Lattices;Throughput;Processor scheduling;Hardware;Schedules","","14","1","44","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"A complete key recovery timing attack on a GPU","Z. H. Jiang; Y. Fei; D. Kaeli","Electrical & Computer Engineering Department, Northeastern University Boston, MA, USA; Electrical & Computer Engineering Department, Northeastern University Boston, MA, USA; Electrical & Computer Engineering Department, Northeastern University Boston, MA, USA",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","394","405","Graphics Processing Units (GPUs) have become mainstream parallel computing devices. They are deployed on diverse platforms, and an increasing number of applications have been moved to GPUs to exploit their massive parallel computational resources. GPUs are starting to be used for security services, where high-volume data is encrypted to ensure integrity and confidentiality. However, the security of GPUs has only begun to receive attention. Issues such as side-channel vulnerability have not been addressed. The goal of this paper is to evaluate the side-channel security of GPUs and demonstrate a complete AES (Advanced Encryption Standard) key recovery using known ciphertext through a timing channel. To the best of our knowledge, this is the first work that clearly demonstrates the vulnerability of a commercial GPU architecture to side-channel timing attacks. Specifically, for AES-128, we have been able to recover all key bytes utilizing a timing side channel in under 30 minutes.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446081","","Graphics processing units;Timing;Encryption;Kernel;Message systems","","84","","31","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"CATalyst: Defeating last-level cache side channel attacks in cloud computing","F. Liu; Q. Ge; Y. Yarom; F. Mckeen; C. Rozas; G. Heiser; R. B. Lee","Department of Electrical Engineering, Princeton University; NICTA; School of Computer Science, The University of Adelaide; Intel Labs; Intel Labs; NICTA; Department of Electrical Engineering, Princeton University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","406","418","Cache side channel attacks are serious threats to multi-tenant public cloud platforms. Past work showed how secret information in one virtual machine (VM) can be extracted by another co-resident VM using such attacks. Recent research demonstrated the feasibility of high-bandwidth, low-noise side channel attacks on the last-level cache (LLC), which is shared by all the cores in the processor package, enabling attacks even when VMs are scheduled on different cores. This paper shows how such LLC side channel attacks can be defeated using a performance optimization feature recently introduced in commodity processors. Since most cloud servers use Intel processors, we show how the Intel Cache Allocation Technology (CAT) can be used to provide a system-level protection mechanism to defend from side channel attacks on the shared LLC. CAT is a way-based hardware cache-partitioning mechanism for enforcing quality-of-service with respect to LLC occupancy. However, it cannot be directly used to defeat cache side channel attacks due to the very limited number of partitions it provides. We present CATalyst, a pseudo-locking mechanism which uses CAT to partition the LLC into a hybrid hardware-software managed cache. We implement a proof-of-concept system using Xen and Linux running on a server with Intel processors, and show that LLC side channel attacks can be defeated. Furthermore, CATalyst only causes very small performance overhead when used for security, and has negligible impact on legacy applications.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446082","","Cloud computing;Hardware;Servers;Resource management;Electronic mail;Security","","231","3","46","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Predicting the memory bandwidth and optimal core allocations for multi-threaded applications on large-scale NUMA machines","W. Wang; J. W. Davidson; M. L. Soffa","Department of Computer Science, University of Virginia; Department of Computer Science, University of Virginia; Department of Computer Science, University of Virginia",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","419","431","Modern NUMA platforms offer large numbers of cores to boost performance through parallelism and multi-threading. However, because performance scalability is limited by available memory bandwidth, the strategy of allocating all cores can result in degraded performance. Consequently, accurately predicting optimal (best performing) core allocations, and executing applications with these allocations are crucial for achieving the best performance. Previous research focused on the prediction of optimal numbers of cores. However, in this paper, we show that, because of the asymmetric NUMA memory configuration and the asymmetric application memory behavior, optimal core allocations are not merely optimal numbers of cores. Additionally, previous studies do not adequately consider NUMA memory resources, which further limits their ability to accurately predict optimal core allocations. In this paper, we present a model, NuCore, which predicts both memory bandwidth usage and optimal core allocations. NuCore considers various memory resources and NUMA asymmetry, and employs Integer Programming to achieve high accuracy and low overhead. Experimental results from real NUMA machines show that the core allocations predicted by NuCore provide 1.27x average speedup over using all cores with only 75.6% cores allocated. NuCore also provides 1.18x and 1.21x average speedups over two state-of-the-art techniques. Our results also show that NuCore faithfully models NUMA memory systems and predicts memory bandwidth usages with only 10% average error.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446083","","Resource management;Bandwidth;Instruction sets;Benchmark testing;Scalability;Random access memory;Linear programming","","35","","60","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"A market approach for handling power emergencies in multi-tenant data center","M. A. Islam; X. Ren; S. Ren; A. Wierman; X. Wang","University of California Riverside; California Institute of Technology, Pasadena, CA, US; University of California Riverside; California Institute of Technology; The Ohio State University",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","432","443","Power oversubscription in data centers may occasionally trigger an emergency when the aggregate power demand exceeds the capacity. Handling such an emergency requires a graceful power capping solution that minimizes the performance loss. In this paper, we study power capping in a multi-tenant data center where the operator supplies power to multiple tenants that manage their own servers. Unlike owner-operated data centers, the operator lacks control over tenants' servers. To address this challenge, we propose a novel market mechanism based on supply function bidding, called COOP, to financially incentivize and coordinate tenants' power reduction for minimizing total performance loss (quantified in performance cost) while satisfying multiple power capping constraints. We build a prototype to show that COOP is efficient in terms of minimizing the total performance cost, even compared to the ideal but infeasible case that assumes the operator has full control over tenants' servers. We also demonstrate that COOP is ""win-win"", increasing the operator's profit (through oversubscription) and reducing tenants' cost (through financial compensation for their power reduction during emergencies).","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446084","","Servers;Power demand;Uninterruptible power systems;Aggregates;Cooling;Partial discharges;Power measurement","","35","1","50","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"SizeCap: Efficiently handling power surges in fuel cell powered data centers","Y. Li; D. Wang; S. Ghose; J. Liu; S. Govindan; S. James; E. Peterson; J. Siegler; R. Ausavarungnirun; O. Mutlu",Carnegie Mellon University; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Microsoft Corporation; Carnegie Mellon University; Carnegie Mellon University,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","444","456","Fuel cells are a promising power source for future data centers, offering high energy efficiency, low greenhouse gas emissions, and high reliability. However, due to mechanical limitations related to fuel delivery, fuel cells are slow to adjust to sudden increases in data center power demands, which can result in temporary power shortfalls. To mitigate the impact of power shortfalls, prior work has proposed to either perform power capping by throttling the servers, or to leverage energy storage devices (ESDs) that can temporarily provide enough power to make up for the shortfall while the fuel cells ramp up power generation. Both approaches have disadvantages: power capping conservatively limits server performance and can lead to service level agreement (SLA) violations, while ESD-only solutions must significantly overprovision the energy storage device capacity to tolerate the shortfalls caused by the worst-case (i.e., largest) power surges, which greatly increases the total cost of ownership (TCO). We propose SizeCap, the first ESD sizing framework for fuel cell powered data centers, which coordinates ESD sizing with power capping to enable a cost-effective solution to power shortfalls in data centers. SizeCap sizes the ESD just large enough to cover the majority of power surges, but not the worst-case surges that occur infrequently, to greatly reduce TCO. It then uses the smaller capacity ESD in conjunction with power capping to cover the power shortfalls caused by the worst-case power surges. As part of our new flexible framework, we propose multiple power capping policies with different degrees of awareness of fuel cell and workload behavior, and evaluate their impact on workload performance and ESD size. Using traces from Microsoft's production data center systems, we demonstrate that SizeCap significantly reduces the ESD size (by 85%ofor a workload with infrequent yet large power surges, and by 50% for a workload with frequent power surges) without violating any SLAs.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446085","","Fuel cells;Electrostatic discharges;Surges;Servers;Fuels;Power generation;Power demand","","12","","45","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"MaPU: A novel mathematical computing architecture","D. Wang; X. Du; L. Yin; C. Lin; H. Ma; W. Ren; H. Wang; X. Wang; S. Xie; L. Wang; Z. Liu; T. Wang; Z. Pu; G. Ding; M. Zhu; L. Yang; R. Guo; Z. Zhang; X. Lin; J. Hao; Y. Yang; W. Sun; F. Zhou; N. Xiao; Q. Cui; X. Wang","CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; Spreadtrum Comm, Inc.; Huawei Tech Co, Ltd.; Huawei Tech Co, Ltd.; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China; CASIA, Beijing, China",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","457","468","As the feature size of the semiconductor process is scaling down to 10nm and below, it is possible to assemble systems with high performance processors that can theoretically provide computational power of up to tens of PLOPS. However, the power consumption of these systems is also rocketing up to tens of millions watts, and the actual performance is only around 60% of the theoretical performance. Today, power efficiency and sustained performance have become the main foci of processor designers. Traditional computing architecture such as superscalar and GPGPU are proven to be power inefficient, and there is a big gap between the actual and peak performance. In this paper, we present the MaPU architecture, a novel architecture which is suitable for data-intensive computing with great power efficiency and sustained computation throughput. To achieve this goal, MaPU attempts to optimize the application from a system perspective, including the hardware, algorithm and corresponding program model. It uses an innovative multi-granularity parallel memory system with intrinsic shuffle ability, cascading pipelines with wide SIMD data paths and a state-machine-based program model. When executing typical signal processing algorithms, a single MaPU core implemented with a 40nm process exhibits a sustained performance of 134 GLOPS while consuming only 2.8 W in power, which increases the actual power efficiency by an order of magnitude comparable with the traditional CPU and GPGPU.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446086","","Computer architecture;Pipelines;Program processors;Kernel;Routing;Data models;Supercomputers","","17","","19","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Best-offset hardware prefetching","P. Michaud","Inria Campus de Beaulieu, Rennes, France",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","469","480","Hardware prefetching is an important feature of modern high-performance processors. When the application working set is too large to fit in on-chip caches, disabling hardware pre-fetchers may result in severe performance reduction. A new prefetcher was recently introduced, the Sandbox prefetcher, that tries to find dynamically the best prefetch offset using the sandbox method. The Sandbox prefetcher uses simple hardware and was shown to be quite effective. However, the sandbox method does not take into account prefetch timeliness. We propose an offset prefetcher with a new method for selecting the prefetch offset that takes into account prefetch timeliness. We show that our Best-Offset prefetcher outperforms the Sandbox prefetcher on the SPEC CPU2006 benchmarks, with equally simple hardware.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446087","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446087","","Prefetching;Hardware;System-on-chip;Pollution;History;Benchmark testing","","149","2","39","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"DUANG: Fast and lightweight page migration in asymmetric memory systems","H. Wang; J. Zhang; S. Shridhar; G. Park; M. Jung; N. S. Kim","University of Wisconsin, Madison; Yonsei University School of Integrated Technology Yonsei University Convergence Technology; University of Wisconsin, Madison; University of Texas, Dallas; Yonsei University School of Integrated Technology Yonsei University Convergence Technology; University of Illinois, Urbana-Champaign",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","481","493","Main memory systems have gone through dramatic increases in bandwidth and capacity. At the same time, their random access latency has remained relatively constant. For given memory technology, optimizing the latency typically requires sacrificing the density (i.e., cost per bit), which is one of the most critical concerns for memory industry. Recent studies have proposed memory architectures comprised of asymmetric (fast/low-density and slow/high-density) regions to optimize between overall latency and negative impact on density. Such memory architectures attempt to cost-effectively offer both high capacity and high performance. Yet they present a unique challenge, requiring direct placements of hot memory pages1 in the fast region and/or expensive runtime page migrations. In this paper, we propose a novel resistive memory architecture sharing a set of row buffers between a pair of neighboring banks. It enables two attractive techniques: (1) migrating memory pages between slow and fast banks with little performance overhead and (2) adaptively allocating more row buffers to busier banks based on memory access patterns. For an asymmetric memory architecture with both slow/high-density and fast/low-density banks, our shared row-buffer architecture can capture 87-93% of the performance of a memory architecture with only fast banks.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446088","","Phase change materials;Memory architecture;Random access memory;Memory management;Runtime;Resistance","","13","","40","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Selective GPU caches to eliminate CPU-GPU HW cache coherence","N. Agarwal; D. Nellans; E. Ebrahimi; T. F. Wenisch; J. Danskin; S. W. Keckler",NVIDIA; NVIDIA; NVIDIA; NVIDIA; University of Michigan; University of Michigan,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","494","506","Cache coherence is ubiquitous in shared memory multiprocessors because it provides a simple, high performance memory abstraction to programmers. Recent work suggests extending hardware cache coherence between CPUs and GPUs to help support programming models with tightly coordinated sharing between CPU and GPU threads. However, implementing hardware cache coherence is particularly challenging in systems with discrete CPUs and GPUs that may not be produced by a single vendor. Instead, we propose, selective caching, wherein we disallow GPU caching of any memory that would require coherence updates to propagate between the CPU and GPU, thereby decoupling the GPU from vendor-specific CPU coherence protocols. We propose several architectural improvements to offset the performance penalty of selective caching: aggressive request coalescing, CPU-side coherent caching for GPU-uncacheable requests, and a CPU-GPU interconnect optimization to support variable-size transfers. Moreover, current GPU workloads access many read-only memory pages; we exploit this property to allow promiscuous GPU caching of these pages, relying on page-level protection, rather than hardware cache coherence, to ensure correctness. These optimizations bring a selective caching GPU implementation to within 93% of a hardware cache-coherent implementation without the need to integrate CPUs and GPUs under a single hardware coherence protocol.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446089","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446089","","Graphics processing units;Coherence;Hardware;Memory management;Bandwidth;Protocols;System-on-chip","","42","8","70","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Venice: Exploring server architectures for effective resource sharing","J. Dong; R. Hou; M. Huang; T. Jiang; B. Zhao; S. A. McKee; H. Wang; X. Cui; L. Zhang","SKL Computer Architecture; SKL Computer Architecture; University of Rochester; SKL Computer Architecture; SKL Computer Architecture; Chalmers University of Technology; Huawei Technologies Co., Ltd; Huawei Technologies Co., Ltd; SKL Computer Architecture",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","507","518","Consolidated server racks are quickly becoming the backbone of IT infrastructure for science, engineering, and business, alike. These servers are still largely built and organized as when they were distributed, individual entities. Given that many fields increasingly rely on analytics of huge datasets, it makes sense to support flexible resource utilization across servers to improve cost-effectiveness and performance. We introduce Venice, a family of data-center server architectures that builds a strong communication substrate as a first-class resource for server chips. Venice provides a diverse set of resource-joining mechanisms that enables user programs to efficiently leverage non-local resources. To better understand the implications of design decisions about system support for resource sharing we have constructed a hardware prototype that allows us to more accurately measure end-to-end performance of at-scale applications and to explore tradeoffs among performance, power, and resource-sharing transparency. We present results from our initial studies analyzing these tradeoffs when sharing memory, accelerators, or NICs. We find that it is particularly important to reduce or hide latency, that data-sharing access patterns should match the features of the communication channels employed, and that inter-channel collaboration can be exploited for better performance.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446090","","Servers;Resource management;Fabrics;Memory management;Software;Prototypes","","11","","44","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"A large-scale study of soft-errors on GPUs in the field","B. Nie; D. Tiwari; S. Gupta; E. Smirni; J. H. Rogers",College of William and Mary; Oak Ridge National Laboratory; Oak Ridge National Laboratory; College of William and Mary; Oak Ridge National Laboratory,2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","519","530","Parallelism provided by the GPU architecture has enabled domain scientists to simulate physical phenomena at a much faster rate and finer granularity than what was previously possible by CPU-based large-scale clusters. Architecture researchers have been investigating reliability characteristics of GPUs and innovating techniques to increase the reliability of these emerging computing devices. Such efforts are often guided by technology projections and simplistic scientific kernels, and performed using architectural simulators and modeling tools. Lack of large-scale field data impedes the effectiveness of such efforts. This study attempts to bridge this gap by presenting a large-scale field data analysis of GPU reliability. We characterize and quantify different kinds of soft-errors on the Titan supercomputer's GPU nodes. Our study uncovers several interesting and previously unknown insights about the characteristics and impact of soft-errors.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446091","","Graphics processing units;Supercomputers;Reliability;Computer architecture;Correlation;Error correction codes;Resource management","","71","1","37","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
"Design and implementation of a mobile storage leveraging the DRAM interface","S. Seo; Y. Cho; Y. Yoo; O. Bae; J. Park; H. Nam; S. Lee; Y. Lee; S. Chae; M. Kwon; J. -H. Choi; S. Cho; J. Jeong; D. Chang","Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd; Memory Business, Samsung Electronics Co., Ltd",2016 IEEE International Symposium on High Performance Computer Architecture (HPCA),"4 Apr 2016","2016","","","531","542","Storage I/O performance remains a key factor that determines the overall user experience of a computer system. This is especially true for mobile systems as users commonly browse and navigate through many high-quality pictures and video clips stored in their device. The appetite for more appealing user interface has continuously pushed the mobile storage interface speed up; emerging UFS 2.0 standard provisions a maximum bandwidth of as high as 1,200 MB/s. In this work, we propose, design, and implement a mobile storage architecture that leverages the high-speed DRAM interface for communication, thus substantially expanding the storage performance headroom. In order to effectively turn the existing DRAM interface into a storage interface, we design a new storage protocol that runs on top of the DRAM interface. Our protocol builds on a small host interface buffer structure mapped to the system's memory space. Based on this protocol, we develop and fabricate a storage controller chip that natively supports the LPDDR3 interface. We also develop a host software stack (Linux device driver and boot loader) and a host platform board. Finally we show the feasibility of our proposal by constructing a full Android system running on the developed storage device and platform. Our detailed evaluation shows that the proposed storage architecture has very low protocol handling overheads and compares favorably to a UFS 2.0 device. The proposed architecture obviates the need for implementing a separate host-side storage controller on a mobile CPU chip.","2378-203X","978-1-4673-9211-2","10.1109/HPCA.2016.7446092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7446092","","Random access memory;Mobile communication;Protocols;Performance evaluation;Bandwidth;Computer architecture","","1","","30","IEEE","4 Apr 2016","","","IEEE","IEEE Conferences"
