"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"FLOWER and FaME: A Low Overhead Bit-Level Fault-map and Fault-Tolerance Approach for Deeply Scaled Memories","D. Kline; J. Zhang; R. Melhem; A. K. Jones","Electrical and Computer Engineering, University of Pittsburgh, Pittsburgh, PA, USA; Electrical and Computer Engineering, University of Pittsburgh, Pittsburgh, PA, USA; Computer Science, University of Pittsburgh, Pittsburgh, PA, USA; Electrical and Computer Engineering, University of Pittsburgh, Pittsburgh, PA, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","356","368","To maintain appropriate yields in deeply scaled technologies requires fault-tolerance of increasingly high fault rates. These fault rates far exceed traditional general approaches such as ECC, particularly when faults accrue over time. Effective fault tolerance at such high fault rates requires detailed bit-level knowledge of the location of faulty cells. We provide a solution to this problem in the form of a space efficient, bit-level fault map called FLOWER. FLOWER utilizes Bloom filters to provide detailed fault characterization for a relatively small overhead. We demonstrate how FLOWER can enable improved fault tolerance at high fault rates by enhancing existing fault tolerance proposals and yielding 10–100x improvements. Using in-memory processing, FLOWER can maintain a less than 2% performance overhead at 10E-4 fault rates with less than 2% loss of memory density to report bit-level faults with high accuracy. Using a tuned novel hashing technique called MinCI, FLOWER for memory achieves considerably lower false positives than with disk-level hashing techniques at a fraction of the performance overhead. With a new technique to protect against errors during in-memory operations, PETAL bits, FLOWER can remain resilient against random errors while efficiently targeting predictable errors. Furthermore, we propose a new fault tolerance scheme called FaME, which provides ultra-efficient bit-level sparing by using the FLOWER fault map to identify the location of faults. FLOWER+FaME can achieve 14x longer PCM memory lifetime with half the area overhead versus SECDED ECC.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065456","Fault tolerance;Bloom filters;Hash functions;DRAM;Phase Change Memory;Processing in memory","Fault tolerance;Fault tolerant systems;Random access memory;Phase change materials;Error correction;Error correction codes;Crosstalk","","13","","53","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Multi-Range Supported Oblivious RAM for Efficient Block Data Retrieval","Y. Che; R. Wang","Department of Computer Science, Illinois Institute of Technology; Department of Computer Science, Illinois Institute of Technology",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","369","382","Data locality exists everywhere in the memory hierarchy. Most applications show temporal and spatial locality, and computer system and architecture designers utilize this property to improve the system performance with better data layout, prefetching, and scheduling. The locality property can be represented by memory access patterns, which records the time and frequency of accessed addresses. From the security perspective, if an attacker can trace the access pattern, sensitive information inside of the application could be observed and leaked. Oblivious RAM is one of the most effective solutions to mitigate the access pattern leakage on the system, which adds redundant data blocks in space and time. With ORAM protection, the intrinsic data locality is broken by the randomly stored data. Therefore, the application cannot gain any performance benefits from locality if the ORAM protocol is used. In this work, we would like to study the potential to support multi-range accesses with new storage and access efficient ORAM construction. Our proposed designs include two major schemes: Lite-rORAM, which minimize the storage overhead of existing rORAM; and Hybrid-rORAM, which support multiple ranges accesses with minimum storage overhead. We achieve the goal to preserve the locality for consecutive data blocks with different ranges in the application while obfuscates the access pattern as well. We tested our proposed schemes with different workloads on local and remote backends. The experimental results show that, in the best case, our proposed ORAM construction can reduce the data block retrieval time to 0.24x of the baseline Path ORAM, with 87.5% storage overhead reduction compared to rORAM.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065426","","Random access memory;Servers;Binary trees;Proposals;Hardware;Encryption","","12","","33","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"CASINO Core Microarchitecture: Generating Out-of-Order Schedules Using Cascaded In-Order Scheduling Windows","I. Jeong; S. Park; C. Lee; W. W. Ro",Yonsei University; Yonsei University; Samsung Electronics; Yonsei University,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","383","396","The performance gap between in-order (InO) and out-of-order (OoO) cores comes from the ability to dynamically create highly optimized instruction issue schedules. In this work, we observe that a significant amount of performance benefit of OoO scheduling can also be attained by supplementing a traditional InO core with a small and speculative instruction scheduling window, namely SpecInO. SpecInO monitors a small set of instructions ahead of a conventional InO scheduling window, aiming at issuing ready instructions behind long-latency stalls. Simulation results show that SpecInO captures and issues 62% of dynamic instructions out of program order. To this end, we propose a CASINO core microarchitecture that dynamically and speculatively generates OoO schedules with near-InO complexity, using CAScaded IN-Order scheduling windows. A Speculative IQ (S-IQ) issues an instruction if it is ready, or otherwise passes it to the next IQ. At the last IQ, instructions are scheduled in program order along serial dependence chains. The net effect is OoO scheduling via collaboration between cascaded InO IQs. To support speculative execution with minimal cost overhead, we propose a novel register renaming technique that allocates free physical registers only to instructions issued from the S-IQ. The proposed core performs dynamic memory disambiguation via an on-commit value check by extending the store buffer already existing in an InO core. We further optimize energy efficiency by filtering out redundant associative searches performed by speculated loads. In our analysis, CASINO core improves performance by 51% over an InO core (within 10 percentage points of an OoO core), which results in 25% and 42% improvements in energy efficiency over InO and OoO cores, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065575","Dynamic Scheduling;Register Renaming;Memory Disambiguation;Energy Efficiency","Schedules;Registers;Dynamic scheduling;Pipelines;Out of order;Engines;Microarchitecture","","10","","78","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Precise Runahead Execution","A. Naithani; J. Feliu; A. Adileh; L. Eeckhout","Ghent University, Belgium; Universitat Politecnica de València, Valencia, Spain; Ghent University, Belgium; Ghent University, Belgium",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","397","410","Runahead execution improves processor performance by accurately prefetching long-latency memory accesses. When a long-latency load causes the instruction window to fill up and halt the pipeline, the processor enters runahead mode and keeps speculatively executing code to trigger accurate prefetches. A recent improvement tracks the chain of instructions that leads to the long-latency load, stores it in a runahead buffer, and executes only this chain during runahead execution, with the purpose of generating more prefetch requests. Unfortunately, all prior runahead proposals have shortcomings that limit performance and energy efficiency because they release processor state when entering runahead mode and then need to refill the pipeline to restart normal operation. Moreover, runahead buffer limits prefetch coverage by tracking only a single chain of instructions that leads to the same long-latency load. We propose precise runahead execution (PRE) which builds on the key observation that when entering runahead mode, the processor has enough issue queue and physical register file resources to speculatively execute instructions. This mitigates the need to release and re-fill processor state in the ROB, issue queue, and physical register file. In addition, PRE pre-executes only those instructions in runahead mode that lead to full-window stalls, using a novel register renaming mechanism to quickly free physical registers in runahead mode, further improving efficiency and effectiveness. Finally, PRE optionally buffers decoded runahead micro-ops in the frontend to save energy. Our experimental evaluation using a set of memory-intensive applications shows that PRE achieves an additional 18.2% performance improvement over the recent runahead proposals while at the same time reducing energy consumption by 6.8%.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065552","Microarchitecture;single core performance;runahead execution","Prefetching;Registers;Pipelines;Buffer storage;Proposals;Out of order;Memory management","","22","","72","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"BBS: Micro-Architecture Benchmarking Blockchain Systems through Machine Learning and Fuzzy Set","L. Zhu; C. Chen; Z. Su; W. Chen; T. Li; Z. Yu","Shenzhen Institutes of Advanced Technology (SIAT), CAS, Shenzhen, China; Shenzhen Institutes of Advanced Technology (SIAT), CAS, Shenzhen, China; Shenzhen Institutes of Advanced Technology (SIAT), CAS, Shenzhen, China; Shenzhen Institutes of Advanced Technology (SIAT), CAS, Shenzhen, China; Dept. of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA; Shenzhen Institutes of Advanced Technology (SIAT), CAS, Shenzhen, China",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","411","423","Due to the decentralization, irreversibility, and traceability, blockchain has attracted significant attention and has been deployed in many critical industries such as banking and logistics. However, the micro-architecture characteristics of blockchain programs still remain unclear. What's worse, the large number of micro-architecture events make understanding the characteristics extremely difficult. We even lack a systematic approach to identify the important events to focus on. In this paper, we propose a novel benchmarking methodology dubbed BBS to characterize blockchain programs at micro-architecture level. The key is to leverage fuzzy set theory to identify important micro-architecture events after the significance of them is quantified by a machine learning based approach. The important events for single programs are employed to characterize the programs while the common important events for multiple programs form an importance vector which is used to measure the similarity between benchmarks. We leverage BBS to characterize seven and six benchmarks from Blockbench and Caliper, respectively. The results show that BBS can reveal interesting findings. Moreover, by leveraging the importance characterization results, we improve that the transaction throughput of Smallbank from Fabric by 70% while reduce the transaction latency by 55%. In addition, we find that three of seven and two of six benchmarks from Blockbench and Caliper are redundant, respectively.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065588","Micro architecture, Workload Characterization, Benchmarking, Blockchain, Performance","Benchmark testing;Measurement;Fabrics;Peer-to-peer computing;Computer architecture;Protocols","","10","","56","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Delay and Bypass: Ready and Criticality Aware Instruction Scheduling in Out-of-Order Processors","M. Alipour; S. Kaxiras; D. Black-Schaffer; R. Kumar","Uppsala Univeristy, Sweden; Uppsala Univeristy, Sweden; Uppsala Univeristy, Sweden; Norwegian University of Science and Technology, Norway",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","424","434","Flexible instruction scheduling is essential for performance in out-of-order processors. This is typically achieved by using CAM-based Instruction Queues (IQs) that provide complete flexibility in choosing ready instructions for execution, but at the cost of significant scheduling energy. In this work we seek to reduce the instruction scheduling energy by reducing the depth and width of the IQ. We do so by classifying instructions based on their readiness and criticality, and using this information to bypass the IQ for instructions that will not benefit from its expensive scheduling structures and delay instructions that will not harm performance. Combined, these approaches allow us to offload a significant portion of the instructions from the IQ to much cheaper FIFO-based scheduling structures without hurting performance. As a result we can reduce the IQ depth and width by half, thereby saving energy. Our design, Delay and Bypass (DNB), is the first design to explicitly address both readiness and criticality to reduce scheduling energy. By handling both classes we are able to achieve 95% of the baseline out-of-order performance while only using 33% of the scheduling energy. This represents a significant improvement over previous designs which addressed only criticality or readiness (91%/89% performance at 74%/53% energy).","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065303","out of order execution;instruction scheduling;energy efficiency;microarchitecture","Delays;Out of order;Processor scheduling;Resource management;Complexity theory","","12","","33","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"EquiNox: Equivalent NoC Injection Routers for Silicon Interposer-Based Throughput Processors","Y. Li; L. Chen","School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, USA; School of Electrical Engineering and Computer Science, Oregon State University, Corvallis, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","435","446","Throughput-oriented many-core processors demand highly efficient network-on-chip (NoC) architecture for data transferring. Recent advent of silicon interposer, stacked memory and 2.5D integration have further increased data transfer rate. This greatly intensifies traffic bottleneck in the NoC but, at the same time, also brings a significant new opportunity in utilizing wiring resources in the interposer. In this paper, we propose a novel concept called Equivalent Injection Routers (EIRs) which, together with interposer links, transform the few-to-many traffic pattern to many-to-many pattern, thus fundamentally solving the bottleneck problem. We have developed EquiNox as a design example. We utilize N-Queen and Monte Carlo Tree Search (MCTS) methods to help select EIRs by considering comprehensively from topological, architectural and physical aspects. Evaluation results show that, compared with prior work, the proposed EquiNox is able to reduce execution time by 23.5%, energy consumption by 18.9%, and EDP by 32.8%, under similar hardware cost.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065547","Networks on Chip;Throughput processors;Monte Carlo Tree Search;Interposer","Program processors;Micromechanical devices;Throughput;Silicon;System-on-chip;Wiring;Wires","","1","","47","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"DRAIN: Deadlock Removal for Arbitrary Irregular Networks","M. Parasar; H. Farrokhbakht; N. Enright Jerger; P. V. Gratz; T. Krishna; J. San Miguel",Georgia Institute of Technology; University of Toronto; University of Toronto; Texas A & M; Georgia Institute of Technology; University of Wisconsin-Madison,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","447","460","Correctness is a first-order concern in the design of computer systems. For multiprocessors, a primary correctness concern is the deadlock-free operation of the network and its coherence protocol; furthermore, we must guarantee the continued correctness of the network in the face of increasing faults. Designing for deadlock freedom is expensive. Prior solutions either sacrifice performance or power efficiency to proactively avoid deadlocks or impose high hardware complexity to reactively resolve deadlocks as they occur. However, the precise confluence of events that lead to deadlocks is so rare that minimal resources and time should be spent to ensure deadlock freedom. To that end, we propose DRAIN, a subactive approach to remove potential deadlocks without needing to explicitly detect or avoid them. We simply let deadlocks happen and periodically drain (i.e., force the movement of) packets in the network that may be involved in a cyclic dependency. As deadlocks are a rare occurrence, draining can be performed infrequently and at low cost. Unlike prior solutions, DRAIN eliminates not only routing-level but also protocol-level deadlocks without the need for expensive virtual networks. DRAIN dramatically simplifies deadlock freedom for irregular topologies and networks that are prone to wear-related faults. Our evaluations show that on an average, DRAIN can save 26.73% packet latency compared to proactive deadlock-freedom schemes in the presence of faults while saving 77.6% power compared to reactive schemes.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065569","networks;deadlock;routing deadlock;protocol deadlock;cache coherence;interconnection network;on chip network;subactive approach;loseless network;virtual channel;physical channel","System recovery;Routing;Hardware;Network topology;Routing protocols;Topology","","28","","44","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"SnackNoC: Processing in the Communication Layer","K. Sangaiah; M. Lui; R. Kuttappa; B. Taskin; M. Hempstead","Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, USA; Department of Electrical and Computer Engineering, Tufts University, Medford, MA, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","461","473","In this work, we propose and evaluate a Network-on-Chip (NoC) augmented with light-weight processing elements to provide a lean dataflow-style system. We show that contemporary NoC routers can frequently experience long periods of idle time, with less than 10% link utilization in HPC applications. By repurposing the temporal and spatial slack of the NoC, the proposed platform, SnackNoC, is able to compute linear algebra kernels efficiently within the communication layer with minimal additional resource costs. SnackNoC 'Snack' application kernels are programmed with a producer-consumer data model that uses the NoC slack to store and transmit intermediate data between processing elements. SnackNoC is demonstrated in a multi-program environment that continually executes linear algebra kernels on the NoC simultaneously with chip multiprocessor (CMP) applications on the processor cores. Linear algebra kernels are computed up to 14.2x faster on SnackNoC compared to an Intel Haswell EPx86 processing core. The cost of executing 'snack' kernels in parallel to the CMP applications is a minimal runtime impact of 0.01% to 0.83% due to higher link utilization, and an uncore area overhead of 1.1%.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065591","in network processing;opportunistic computing;Network on chip;computer architecture","Kernel;Linear algebra;Topology;Computational modeling;Benchmark testing;Runtime;Fabrics","","10","","46","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"PIXEL: Photonic Neural Network Accelerator","K. Shiflett; D. Wright; A. Karanth; A. Louri","School of Electrical Engineering and Computer Science, Ohio University, Athens, Ohio; School of Electrical Engineering and Computer Science, Ohio University, Athens, Ohio; School of Electrical Engineering and Computer Science, Ohio University, Athens, Ohio; Dept. of Electrical and Computer Engineering, George Washington University, Washington, DC",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","474","487","Machine learning (ML) architectures such as Deep Neural Networks (DNNs) have achieved unprecedented accuracy on modern applications such as image classification and speech recognition. With power dissipation becoming a major concern in ML architectures, computer architects have focused on designing both energy-efficient hardware platforms as well as optimizing ML algorithms. To dramatically reduce power consumption and increase parallelism in neural network accelerators, disruptive technology such as silicon photonics has been proposed which can improve the performance-per-Watt when compared to electrical implementation. In this paper, we propose PIXEL - Photonic Neural Network Accelerator that efficiently implements the fundamental operation in neural computation, namely the multiply and accumulate (MAC) functionality using photonic components such as microring resonators (MRRs) and Mach-Zehnder interferometer (MZI). We design two versions of PIXEL - a hybrid version that multiplies optically and accumulates electrically and a fully optical version that multiplies and accumulates optically. We perform a detailed power, area and timing analysis of the different versions of photonic and electronic accelerators for different convolution neural networks (AlexNet, VGG16, and others). Our results indicate a significant improvement in the energy-delay product for both PIXEL designs over traditional electrical designs (48.4% for OE and 73.9% for OO) while minimizing latency, at the cost of increased area over electrical designs.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065570","deep neural network;machine learning;silicon photonics;accelerator;microring resonator;Mach-Zehnder interferometer","Photonics;Optical resonators;Optical computing;Optical design;Optical network units;Biological neural networks;Optical coupling","","43","","62","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"The Architectural Implications of Facebook's DNN-Based Personalized Recommendation","U. Gupta; C. -J. Wu; X. Wang; M. Naumov; B. Reagen; D. Brooks; B. Cottel; K. Hazelwood; M. Hempstead; B. Jia; H. -H. S. Lee; A. Malevich; D. Mudigere; M. Smelyanskiy; L. Xiong; X. Zhang",Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.; Facebook Inc.,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","488","501","The widespread application of deep learning has changed the landscape of computation in data centers. In particular, personalized recommendation for content ranking is now largely accomplished using deep neural networks. However, despite their importance and the amount of compute cycles they consume, relatively little research attention has been devoted to recommendation systems. To facilitate research and advance the understanding of these workloads, this paper presents a set of real-world, production-scale DNNs for personalized recommendation coupled with relevant performance metrics for evaluation. In addition to releasing a set of open-source workloads, we conduct in-depth analysis that underpins future system design and optimization for at-scale recommendation: Inference latency varies by 60% across three Intel server generations, batching and co-location of inference jobs can drastically improve latency-bounded throughput, and diversity across recommendation models leads to different optimization strategies.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065589","","Computational modeling;Data centers;Computer architecture;Throughput;Optimization;Artificial intelligence;Videos","","175","","62","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"NVDIMM-C: A Byte-Addressable Non-Volatile Memory Module for Compatibility with Standard DDR Memory Interfaces","C. Lee; W. Shin; D. J. Kim; Y. Yu; S. -J. Kim; T. Ko; D. Seo; J. Park; K. Lee; S. Choi; N. Kim; V. G; A. George; V. V; D. Lee; K. Choi; C. Song; D. Kim; I. Choi; I. Jung; Y. H. Song; J. Han",Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; SAP Labs Korea; SAP Labs Korea; SAP Labs Korea; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics; Samsung Electronics,2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","502","514","Currently, there are two representative non-volatile dual in-line memory module (NVDIMM) interfaces: a proprietary Intel DDR-T and the JEDEC NVDIMM-P, which are not supported by existing platforms. Adoption of new platform is costly and measuring its efficiency of migrating to the new platform is much more complex. This study is an alternative way of them—finding a new memory device that can be supported by all existing systems. In this paper, we propose an NVDIMM architecture with several system-wide mechanisms to allow the synchronous DDR4 memory interfaces to support non-deterministic (asynchronous) timing. The proposed memory architecture is implemented as a real device prototype, and also evaluated using synthetic and real workloads on an x86-64 server system.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065586","cache memory, nonvolatile memory, memory architecture, memory management, system software","Nonvolatile memory;Random access memory;Media;Timing;Memory management;Memory modules","","9","","75","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Missing the Forest for the Trees: End-to-End AI Application Performance in Edge Data Centers","D. Richins; D. Doshi; M. Blackmore; A. Thulaseedharan Nair; N. Pathapati; A. Patel; B. Daguman; D. Dobrijalowski; R. Illikkal; K. Long; D. Zimmerman; V. Janapa Reddi","The University of Texas at Austin; Intel; Intel; Intel; Intel; Intel; Intel; Intel; Intel; Intel; Intel; The University of Texas at Austin, Harvard University",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","515","528","Artificial intelligence and machine learning are experiencing widespread adoption in the industry, academia, and even public consciousness. This has been driven by the rapid advances in the applications and accuracy of AI through increasingly complex algorithms and models; this, in turn, has spurred research into developing specialized hardware AI accelerators. The rapid pace of the advances makes it easy to miss the forest for the trees: they are often developed and evaluated in a vacuum without considering the full application environment in which they must eventually operate. In this paper, we deploy and characterize Face Recognition, an AI-centric edge video analytics application built using open source and widely adopted infrastructure and ML tools. We evaluate its holistic, end-to-end behavior in a production-size edge data center and reveal the ""AI tax"" for all the processing that is involved. Even though the application is built around state-of-the-art AI and ML algorithms, it relies heavily on pre-and post-processing code which must be executed on a general-purpose CPU. As AI-centric applications start to reap the acceleration promised by so many accelerators, we find they impose stresses on the underlying software infrastructure and the data center's capabilities: storage and network bandwidth become major bottlenecks with increasing AI acceleration. By not having to serve a wide variety of applications, we show that a purpose-built edge data center can be designed to accommodate the stresses of accelerated AI at 15% lower TCO than one derived from homogeneous servers and infrastructure. We also discuss how our conclusions generalize beyond Face Recognition as many AI-centric applications at the edge rely upon the same underlying software and hardware infrastructure.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065599","artificial intelligence;machine learning;AI tax;edge data center;end to end;AI performance;total cost of ownership","Artificial intelligence;Data centers;Streaming media;Face;Face recognition;Acceleration;Containers","","17","","66","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Communication Lower Bound in Convolution Accelerators","X. Chen; Y. Han; Y. Wang","Center for Intelligent Computing Systems, State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Center for Intelligent Computing Systems, State Key Laboratory of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","529","541","In current convolutional neural network (CNN) accelerators, communication (i.e., memory access) dominates the energy consumption. This work provides comprehensive analysis and methodologies to minimize the communication for CNN accelerators. For the off-chip communication, we derive the theoretical lower bound for any convolutional layer and propose a dataflow to reach the lower bound. This fundamental problem has never been solved by prior studies. The on-chip communication is minimized based on an elaborate workload and storage mapping scheme. We in addition design a communication-optimal CNN accelerator architecture. Evaluations based on the 65nm technology demonstrate that the proposed architecture nearly reaches the theoretical minimum communication in a three-level memory hierarchy and it is computation dominant. The gap between the energy efficiency of our accelerator and the theoretical best value is only 37-87%.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065294","","System-on-chip;Convolution;Random access memory;Convolutional codes;Memory management;Microsoft Windows;Kernel","","28","","44","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
"Enabling Highly Efficient Capsule Networks Processing Through A PIM-Based Architecture Design","X. Zhang; S. L. Song; C. Xie; J. Wang; W. Zhang; X. Fu","ECOMS Lab, ECE Department, University of Houston, Houston, USA; Future System Architecture (FSA) Lab, University of Sydney, Sydney, Australia; Pacific Northwest National Lab (PNNL), Richland, USA; College of Information Engineering, Capital Normal University, Beijing, China; Beijing Advanced Innovation Center for Imaging Theory and Technology, Beijing, China; ECOMS Lab, ECE Department, University of Houston, Houston, USA",2020 IEEE International Symposium on High Performance Computer Architecture (HPCA),"16 Apr 2020","2020","","","542","555","In recent years, the CNNs have achieved great successes in the image processing tasks, e.g., image recognition and object detection. Unfortunately, traditional CNN's classification is found to be easily misled by increasingly complex image features due to the usage of pooling operations, hence unable to preserve accurate position and pose information of the objects. To address this challenge, a novel neural network structure called Capsule Network has been proposed, which introduces equivariance through capsules to significantly enhance the learning ability for image segmentation and object detection. Due to its requirement of performing a high volume of matrix operations, CapsNets have been generally accelerated on modern GPU platforms that provide highly optimized software library for common deep learning tasks. However, based on our performance characterization on modern GPUs, CapsNets exhibit low efficiency due to the special program and execution features of their routing procedure, including massive unshareable intermediate variables and intensive synchronizations, which are very difficult to optimize at software level. To address these challenges, we propose a hybrid computing architecture design named PIM-CapsNet. It preserves GPU's on-chip computing capability for accelerating CNN types of layers in CapsNet, while pipelining with an off-chip in-memory acceleration solution that effectively tackles routing procedure's inefficiency by leveraging the processing-in-memory capability of today's 3D stacked memory. Using routing procedure's inherent parallellization feature, our design enables hierarchical improvements on CapsNet inference efficiency through minimizing data movement and maximizing parallel processing in memory. Evaluation results demonstrate that our proposed design can achieve substantial improvement on both performance and energy savings for CapsNet inference, with almost zero accuracy loss. The results also suggest good performance scalability in optimizing the routing procedure with increasing network size.","2378-203X","978-1-7281-6149-5","10.1109/HPCA47549.2020.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9065441","Domain Specific Accelertors;Architectural Application of Machine Learning;Emerging Technologies","Routing;Acceleration;System-on-chip;Computer architecture;Task analysis;Heuristic algorithms;Object detection","","21","","73","IEEE","16 Apr 2020","","","IEEE","IEEE Conferences"
